time_tag,xrsa,xrsb
2026-04-19T07:19:00Z,1.6049668261075567e-08,4.967218387719186e-07
2026-04-19T07:20:00Z,1.440818131470678e-08,4.946313083564746e-07
2026-04-19T07:21:00Z,1.6170911720791992e-08,5.019318223276059e-07
2026-04-19T07:22:00Z,2.2108748609639406e-08,5.349154434952652e-07
2026-04-19T07:23:00Z,2.3513925029305938e-08,5.65209688829782e-07
2026-04-19T07:24:00Z,2.1399541694222535e-08,5.707499326490506e-07
2026-04-19T07:25:00Z,2.041214131054403e-08,5.608009701063565e-07
2026-04-19T07:26:00Z,2.0328101868472004e-08,5.468079393722292e-07
2026-04-19T07:27:00Z,1.741757849060832e-08,5.394000481828698e-07
2026-04-19T07:28:00Z,1.4425324046385413e-08,5.322363563209365e-07
2026-04-19T07:29:00Z,1.633215696017487e-08,5.355920507099654e-07
2026-04-19T07:30:00Z,1.4886344601450219e-08,5.340173174772644e-07
2026-04-19T07:31:00Z,1.6227170718252637e-08,5.301731107465457e-07
2026-04-19T07:32:00Z,1.3698169709641661e-08,5.271475629342603e-07
2026-04-19T07:33:00Z,1.6147334136462632e-08,5.222822210271261e-07
2026-04-19T07:34:00Z,1.8092565667870986e-08,5.198266990191769e-07
2026-04-19T07:35:00Z,1.7768922333516457e-08,5.105662239657249e-07
2026-04-19T07:36:00Z,1.4782016499736983e-08,5.024019174015848e-07
2026-04-19T07:37:00Z,1.4625606503670951e-08,4.946385843140888e-07
2026-04-19T07:38:00Z,1.3818094224404831e-08,4.861029765379499e-07
2026-04-19T07:39:00Z,1.2949884720114824e-08,4.7661623625572247e-07
2026-04-19T07:40:00Z,1.198590737772065e-08,4.67113181912282e-07
2026-04-19T07:41:00Z,1.2301744511944435e-08,4.58462864116882e-07
2026-04-19T07:42:00Z,1.1819711431826363e-08,4.4944255250811693e-07
2026-04-19T07:43:00Z,1.301058283331713e-08,4.4785127784052747e-07
2026-04-19T07:44:00Z,1.391737836087259e-08,4.500146246755321e-07
2026-04-19T07:45:00Z,1.2595699594442067e-08,4.526407337834826e-07
2026-04-19T07:46:00Z,1.4220870703240962e-08,4.5066931875226146e-07
2026-04-19T07:47:00Z,1.428109097645347e-08,4.442598822151922e-07
2026-04-19T07:48:00Z,1.542551686384286e-08,4.456022679732996e-07
2026-04-19T07:49:00Z,1.5322491719871323e-08,4.429438718034362e-07
2026-04-19T07:50:00Z,1.2467241461422418e-08,4.374869035927986e-07
2026-04-19T07:51:00Z,1.22003740443688e-08,4.34238074831228e-07
2026-04-19T07:52:00Z,1.4253082269988226e-08,4.447427386367053e-07
2026-04-19T07:53:00Z,1.6122180923616725e-08,4.687470038788888e-07
2026-04-19T07:54:00Z,1.8427037673518498e-08,4.7398626179528947e-07
2026-04-19T07:55:00Z,2.071258897728967e-08,4.946826379637059e-07
2026-04-19T07:56:00Z,1.9931400530026622e-08,4.88332261738833e-07
2026-04-19T07:57:00Z,1.7530537022025783e-08,4.6441033418886946e-07
2026-04-19T07:58:00Z,1.804629157220461e-08,4.465935035113944e-07
2026-04-19T07:59:00Z,1.952966677265522e-08,4.441765781848517e-07
2026-04-19T08:00:00Z,2.163129408927489e-08,4.40787687239208e-07
2026-04-19T08:01:00Z,1.818694173039148e-08,4.352022244802356e-07
2026-04-19T08:02:00Z,1.6191009422072966e-08,4.3654463866005244e-07
2026-04-19T08:03:00Z,1.5095512395646438e-08,4.3319704445821117e-07
2026-04-19T08:04:00Z,1.4211336996083901e-08,4.2739105765576824e-07
2026-04-19T08:05:00Z,1.5687474430592374e-08,4.2696805735431553e-07
2026-04-19T08:06:00Z,1.7329009338595824e-08,4.2744923689497227e-07
2026-04-19T08:07:00Z,1.749861944233544e-08,4.3914602088079846e-07
2026-04-19T08:08:00Z,1.5385458240757544e-08,4.4925158704245405e-07
2026-04-19T08:09:00Z,1.5785783347155302e-08,4.574867773499136e-07
2026-04-19T08:10:00Z,1.568647611804863e-08,4.6249166985035117e-07
2026-04-19T08:11:00Z,1.4060954178773954e-08,4.6601013536928804e-07
2026-04-19T08:12:00Z,1.7121866591196522e-08,4.723586073396291e-07
2026-04-19T08:13:00Z,1.681348393844928e-08,4.780502536050335e-07
2026-04-19T08:14:00Z,1.655201131711692e-08,4.8360158189098e-07
2026-04-19T08:15:00Z,1.711648600632998e-08,4.937409130434389e-07
2026-04-19T08:16:00Z,1.8849227956252435e-08,4.996363713871688e-07
2026-04-19T08:17:00Z,1.8794304779135018e-08,5.112499366077827e-07
2026-04-19T08:18:00Z,1.901019075489785e-08,5.141257588547887e-07
2026-04-19T08:19:00Z,1.8829569015110792e-08,5.151961204319377e-07
2026-04-19T08:20:00Z,1.806014893190877e-08,5.138024903317273e-07
2026-04-19T08:21:00Z,1.6774666988794706e-08,5.098054884911107e-07
2026-04-19T08:22:00Z,1.6287840409745513e-08,5.09036794937856e-07
2026-04-19T08:23:00Z,1.6851757322911e-08,5.082959546598431e-07
2026-04-19T08:24:00Z,1.7636734739312487e-08,5.073122792964568e-07
2026-04-19T08:25:00Z,1.876690625124411e-08,5.127814119987306e-07
2026-04-19T08:26:00Z,1.6408501224418615e-08,5.129709848006314e-07
2026-04-19T08:27:00Z,1.6690149706732882e-08,5.154874997970182e-07
2026-04-19T08:28:00Z,1.4749662824442566e-08,5.240972313913517e-07
2026-04-19T08:29:00Z,1.6728906260254917e-08,5.261503019937663e-07
2026-04-19T08:30:00Z,1.2855696063240885e-08,5.245670990916551e-07
2026-04-19T08:31:00Z,1.429068507974307e-08,5.245349257165799e-07
2026-04-19T08:32:00Z,1.1996561966043373e-08,5.139877998772135e-07
2026-04-19T08:33:00Z,1.1892269391466925e-08,5.042778070674103e-07
2026-04-19T08:34:00Z,1.1692920409700491e-08,5.02772252275463e-07
2026-04-19T08:35:00Z,1.070429611615964e-08,4.995144422537123e-07
2026-04-19T08:36:00Z,1.2631368839777224e-08,5.042286375100957e-07
2026-04-19T08:37:00Z,1.3427378320329808e-08,5.063274670646933e-07
2026-04-19T08:38:00Z,1.1462799598405127e-08,5.004335434932727e-07
2026-04-19T08:39:00Z,9.53851841956066e-09,4.908675350634439e-07
2026-04-19T08:40:00Z,1.0525141647121927e-08,4.830059197047376e-07
2026-04-19T08:41:00Z,9.135457723630225e-09,4.851935955230147e-07
2026-04-19T08:42:00Z,9.033233716593259e-09,4.902204295831325e-07
2026-04-19T08:43:00Z,1.0625898383409549e-08,4.939414566251799e-07
2026-04-19T08:44:00Z,1.1438807234753767e-08,5.017487865188741e-07
2026-04-19T08:45:00Z,1.283619344150111e-08,5.091393404654809e-07
2026-04-19T08:46:00Z,1.3165906587175868e-08,5.184282372283633e-07
2026-04-19T08:47:00Z,1.435383367720533e-08,5.330833801053814e-07
2026-04-19T08:48:00Z,1.61266342502131e-08,5.552749371418031e-07
2026-04-19T08:49:00Z,1.7275731067911693e-08,5.64237723210681e-07
2026-04-19T08:50:00Z,1.7188614975793826e-08,5.69706344322185e-07
2026-04-19T08:51:00Z,1.8423113701260263e-08,5.782745802207501e-07
2026-04-19T08:52:00Z,2.078127003812824e-08,5.843251642545511e-07
2026-04-19T08:53:00Z,2.1157065432930722e-08,5.892554781894432e-07
2026-04-19T08:54:00Z,2.097355356056596e-08,5.918792567172204e-07
2026-04-19T08:55:00Z,1.8833032910947622e-08,5.867593699804274e-07
2026-04-19T08:56:00Z,1.844400010497793e-08,5.842183554705116e-07
2026-04-19T08:57:00Z,2.0159042435352603e-08,5.827818654324801e-07
2026-04-19T08:58:00Z,1.8901737064425106e-08,5.809120011690538e-07
2026-04-19T08:59:00Z,1.8340791996251937e-08,5.810665015815175e-07
2026-04-19T09:00:00Z,1.8504698218180238e-08,5.745667976952973e-07
2026-04-19T09:01:00Z,1.8217315655988386e-08,5.712946062885749e-07
2026-04-19T09:02:00Z,1.754577105828048e-08,5.738677373301471e-07
2026-04-19T09:03:00Z,1.8806717960728747e-08,5.718327429349301e-07
2026-04-19T09:04:00Z,1.5924634055863862e-08,5.655206223309506e-07
2026-04-19T09:05:00Z,1.5742292802656266e-08,5.624650611935067e-07
2026-04-19T09:06:00Z,1.5401687036842304e-08,5.646655836244463e-07
2026-04-19T09:07:00Z,1.5090524385641402e-08,5.592213483396336e-07
2026-04-19T09:08:00Z,1.5827801291834476e-08,5.566327558881312e-07
2026-04-19T09:09:00Z,1.4736704301299142e-08,5.530644671125629e-07
2026-04-19T09:10:00Z,1.5200667391468414e-08,5.520307695405791e-07
2026-04-19T09:11:00Z,1.4536419179478344e-08,5.474194040289149e-07
2026-04-19T09:12:00Z,1.3059682224536573e-08,5.412008476923802e-07
2026-04-19T09:13:00Z,1.613913447329196e-08,5.503160309672239e-07
2026-04-19T09:14:00Z,1.482304679001345e-08,5.587973532783508e-07
2026-04-19T09:15:00Z,1.4393576996951651e-08,5.551102617573633e-07
2026-04-19T09:16:00Z,1.4850667362509284e-08,5.532844511435542e-07
2026-04-19T09:17:00Z,1.578700903337449e-08,5.525672008843685e-07
2026-04-19T09:18:00Z,1.5285197108028115e-08,5.535553100344259e-07
2026-04-19T09:19:00Z,1.6128597124520638e-08,5.534341198654147e-07
2026-04-19T09:20:00Z,1.9581680277269697e-08,5.700688916476793e-07
2026-04-19T09:21:00Z,1.9050217403560055e-08,5.891985779271636e-07
2026-04-19T09:22:00Z,1.6691897641862852e-08,5.823177957609005e-07
2026-04-19T09:23:00Z,1.3791813913144324e-08,5.603050681202149e-07
2026-04-19T09:24:00Z,1.3743671090082898e-08,5.393541187004303e-07
2026-04-19T09:25:00Z,1.1914761621767411e-08,5.195870471652597e-07
2026-04-19T09:26:00Z,1.3386998176656562e-08,5.056566578787169e-07
2026-04-19T09:27:00Z,1.1333145089054142e-08,4.972474130227056e-07
2026-04-19T09:28:00Z,1.0018179175119712e-08,4.894915832664992e-07
2026-04-19T09:29:00Z,9.78541780938258e-09,4.83194014577748e-07
2026-04-19T09:30:00Z,1.2018005257630193e-08,4.796257258021797e-07
2026-04-19T09:31:00Z,1.2079712341517279e-08,4.771125645675056e-07
2026-04-19T09:32:00Z,1.2258257520159077e-08,4.721351842817967e-07
2026-04-19T09:33:00Z,1.101416113868936e-08,4.706364222784032e-07
2026-04-19T09:34:00Z,1.1473710870291143e-08,4.644167290734913e-07
2026-04-19T09:35:00Z,1.2000747062757e-08,4.576824323976325e-07
2026-04-19T09:36:00Z,9.220229024720084e-09,4.535671394023666e-07
2026-04-19T09:37:00Z,1.0609668699146368e-08,4.485384010877169e-07
2026-04-19T09:38:00Z,1.2039498287208517e-08,4.4712493263432407e-07
2026-04-19T09:39:00Z,8.837360176983111e-09,4.435944163105887e-07
2026-04-19T09:40:00Z,9.171711390365545e-09,4.4103245500082267e-07
2026-04-19T09:41:00Z,9.281663437832322e-09,4.371646298295673e-07
2026-04-19T09:42:00Z,1.0165855712784833e-08,4.3848211817021365e-07
2026-04-19T09:43:00Z,9.416694979336171e-09,4.3647321490425384e-07
2026-04-19T09:44:00Z,8.556717112639944e-09,4.3167349872419436e-07
2026-04-19T09:45:00Z,8.515012694942925e-09,4.2637711317183857e-07
2026-04-19T09:46:00Z,7.505509103111763e-09,4.224504266403528e-07
2026-04-19T09:47:00Z,6.621238668458318e-09,4.198219585305196e-07
2026-04-19T09:48:00Z,7.74871455888615e-09,4.1793126115408086e-07
2026-04-19T09:49:00Z,7.430589032964008e-09,4.1458960708951054e-07
2026-04-19T09:50:00Z,7.873053320395229e-09,4.154615567131259e-07
2026-04-19T09:51:00Z,7.268766477608324e-09,4.1850466914183926e-07
2026-04-19T09:52:00Z,7.699064497046493e-09,4.2694853163993685e-07
2026-04-19T09:53:00Z,9.685418689286962e-09,4.3088957113468496e-07
2026-04-19T09:54:00Z,9.202285156106882e-09,4.318642368161818e-07
2026-04-19T09:55:00Z,9.298191550044521e-09,4.336836241236597e-07
2026-04-19T09:56:00Z,9.748814200349898e-09,4.4215980210537964e-07
2026-04-19T09:57:00Z,1.03253601224651e-08,4.4188331571604067e-07
2026-04-19T09:58:00Z,9.71077884770466e-09,4.4105104279879015e-07
2026-04-19T09:59:00Z,1.0117383375529698e-08,4.413248007040238e-07
2026-04-19T10:00:00Z,1.1041808356537786e-08,4.409152438711317e-07
2026-04-19T10:01:00Z,1.089791190622691e-08,4.3456475395942107e-07
2026-04-19T10:02:00Z,1.0693085528146185e-08,4.285334682663233e-07
2026-04-19T10:03:00Z,1.0837821307063678e-08,4.1959893337661924e-07
2026-04-19T10:04:00Z,9.251173160862436e-09,4.1892204194482474e-07
2026-04-19T10:05:00Z,7.3326513749805144e-09,4.1847167153719056e-07
2026-04-19T10:06:00Z,7.210521069112019e-09,4.202774732675607e-07
2026-04-19T10:07:00Z,7.894184861356734e-09,4.23806596927534e-07
2026-04-19T10:08:00Z,7.72901831425088e-09,4.21414483753324e-07
2026-04-19T10:09:00Z,6.888837944529769e-09,4.204920003303414e-07
2026-04-19T10:10:00Z,8.340447443799803e-09,4.177943537797546e-07
2026-04-19T10:11:00Z,8.362381898052718e-09,4.1320870991512493e-07
2026-04-19T10:12:00Z,8.76263861471216e-09,4.135263509397191e-07
2026-04-19T10:13:00Z,7.670537982562564e-09,4.092126175692101e-07
2026-04-19T10:14:00Z,8.012024821368868e-09,4.0786054000818694e-07
2026-04-19T10:15:00Z,6.3061755817273024e-09,4.00583559212464e-07
2026-04-19T10:16:00Z,7.2710895082650495e-09,4.0045830473900423e-07
2026-04-19T10:17:00Z,6.126167573228258e-09,4.013191130525229e-07
2026-04-19T10:18:00Z,6.73277522622584e-09,3.996115367499442e-07
2026-04-19T10:19:00Z,6.368343186125003e-09,3.9252589090210677e-07
2026-04-19T10:20:00Z,5.022388727127236e-09,3.860272670408449e-07
2026-04-19T10:21:00Z,6.611135194845019e-09,3.802479682235571e-07
2026-04-19T10:22:00Z,6.892760584520374e-09,3.77846532728654e-07
2026-04-19T10:23:00Z,5.6132076764470185e-09,3.754311137527111e-07
2026-04-19T10:24:00Z,5.1993391814164625e-09,3.7174822864471935e-07
2026-04-19T10:25:00Z,7.049842931650119e-09,3.6759723798240884e-07
2026-04-19T10:26:00Z,6.573284583311079e-09,3.662119922864804e-07
2026-04-19T10:27:00Z,8.056264988454132e-09,3.631733420661476e-07
2026-04-19T10:28:00Z,8.28293611476738e-09,3.5932725950260647e-07
2026-04-19T10:29:00Z,8.688897601416556e-09,3.5749903304349573e-07
2026-04-19T10:30:00Z,6.974835820017233e-09,3.5444327295408584e-07
2026-04-19T10:31:00Z,6.452623768637977e-09,3.5373142281969194e-07
2026-04-19T10:32:00Z,6.5442060659393064e-09,3.503526500026055e-07
2026-04-19T10:33:00Z,6.270529429031058e-09,3.469555736046459e-07
2026-04-19T10:34:00Z,7.134330459734883e-09,3.4687457173276925e-07
2026-04-19T10:35:00Z,7.056908390978833e-09,3.461714470631705e-07
2026-04-19T10:36:00Z,6.08816197456008e-09,3.4475797860977764e-07
2026-04-19T10:37:00Z,8.306273890923421e-09,3.4215383948321687e-07
2026-04-19T10:38:00Z,6.962734389048819e-09,3.401505921374337e-07
2026-04-19T10:39:00Z,8.876202883811857e-09,3.367174201684975e-07
2026-04-19T10:40:00Z,6.775529470814945e-09,3.361161020620784e-07
2026-04-19T10:41:00Z,5.281814541291396e-09,3.351674422447104e-07
2026-04-19T10:42:00Z,7.651776989803238e-09,3.335053406772204e-07
2026-04-19T10:43:00Z,6.930842122443437e-09,3.335752012390003e-07
2026-04-19T10:44:00Z,7.706644211680214e-09,3.3380146646777575e-07
2026-04-19T10:45:00Z,8.189043221307202e-09,3.3349147088301834e-07
2026-04-19T10:46:00Z,7.985326178072683e-09,3.317186951790063e-07
2026-04-19T10:47:00Z,8.629379877334031e-09,3.313509466806863e-07
2026-04-19T10:48:00Z,7.73227615269434e-09,3.3281497735515586e-07
2026-04-19T10:49:00Z,6.545359809706497e-09,3.346302150930569e-07
2026-04-19T10:50:00Z,7.733025775280566e-09,3.3356522521899024e-07
2026-04-19T10:51:00Z,8.244986915428854e-09,3.3458050552326313e-07
2026-04-19T10:52:00Z,9.842406889504218e-09,3.367609906490543e-07
2026-04-19T10:53:00Z,9.016705604381059e-09,3.383660498457175e-07
2026-04-19T10:54:00Z,9.763369668291944e-09,3.4421850614307914e-07
2026-04-19T10:55:00Z,9.227447250736986e-09,3.516563822358876e-07
2026-04-19T10:56:00Z,9.140797452289462e-09,3.625336546519975e-07
2026-04-19T10:57:00Z,1.1295488100415696e-08,3.7256467066981713e-07
2026-04-19T10:58:00Z,1.2904632029631102e-08,3.8160797544151137e-07
2026-04-19T10:59:00Z,1.1740036498508744e-08,3.8738804164495377e-07
2026-04-19T11:00:00Z,1.2821881334446061e-08,3.961422123666125e-07
2026-04-19T11:01:00Z,1.2022354667351465e-08,4.0081829411064973e-07
2026-04-19T11:02:00Z,1.3151836952829399e-08,4.0719180560699897e-07
2026-04-19T11:03:00Z,1.3966412915067394e-08,4.08884943681187e-07
2026-04-19T11:04:00Z,1.3210819105324845e-08,4.088785203748557e-07
2026-04-19T11:05:00Z,1.5084866689107912e-08,4.09912644272481e-07
2026-04-19T11:06:00Z,1.5260701147212785e-08,4.0953906932372774e-07
2026-04-19T11:07:00Z,1.2024523599052372e-08,4.0877975493458507e-07
2026-04-19T11:08:00Z,1.262717397310098e-08,4.04825840405465e-07
2026-04-19T11:09:00Z,1.1817205880504389e-08,4.03191279474413e-07
2026-04-19T11:10:00Z,1.1704634594877916e-08,3.9622347003387404e-07
2026-04-19T11:11:00Z,1.0719611864828948e-08,3.940663759749441e-07
2026-04-19T11:12:00Z,1.106250024918154e-08,3.90703803532233e-07
2026-04-19T11:13:00Z,9.589180116620355e-09,3.891682069934177e-07
2026-04-19T11:14:00Z,9.48212441898022e-09,3.874496599109989e-07
2026-04-19T11:15:00Z,1.001857352633806e-08,3.8565076465602033e-07
2026-04-19T11:16:00Z,9.912172416193243e-09,3.850509813219105e-07
2026-04-19T11:17:00Z,8.746420476768435e-09,3.8278412262116035e-07
2026-04-19T11:18:00Z,9.83328174442022e-09,3.8060676388340653e-07
2026-04-19T11:19:00Z,1.065702370794952e-08,3.7764513649563014e-07
2026-04-19T11:20:00Z,1.089915269147923e-08,3.783581803418201e-07
2026-04-19T11:21:00Z,1.0530785132800702e-08,3.785770843478531e-07
2026-04-19T11:22:00Z,1.0900063074359423e-08,3.7541144592978526e-07
2026-04-19T11:23:00Z,1.0840346398310885e-08,3.77135535245543e-07
2026-04-19T11:24:00Z,9.248901200464843e-09,3.776113715048268e-07
2026-04-19T11:25:00Z,1.0430286856433213e-08,3.755920658932155e-07
2026-04-19T11:26:00Z,1.0964191332618611e-08,3.729419120190869e-07
2026-04-19T11:27:00Z,1.1713261471868464e-08,3.7155686527512444e-07
2026-04-19T11:28:00Z,1.2208883681807947e-08,3.700726267652499e-07
2026-04-19T11:29:00Z,1.1003995936675892e-08,3.663782308649388e-07
2026-04-19T11:30:00Z,1.377328651130938e-08,3.667787780159415e-07
2026-04-19T11:31:00Z,1.1784185183216778e-08,3.6348933463159483e-07
2026-04-19T11:32:00Z,1.3000672538510116e-08,3.609731891174306e-07
2026-04-19T11:33:00Z,1.4042258911217687e-08,3.5928405850427225e-07
2026-04-19T11:34:00Z,1.0138977657447867e-08,3.617456059146207e-07
2026-04-19T11:35:00Z,1.040834973764504e-08,3.6247723755877814e-07
2026-04-19T11:36:00Z,1.0013249784890377e-08,3.6206910181135754e-07
2026-04-19T11:37:00Z,1.1501317231932262e-08,3.734082838491304e-07
2026-04-19T11:38:00Z,1.4375726387072518e-08,3.9618984715161787e-07
2026-04-19T11:39:00Z,1.2827973350226785e-08,4.055037834405084e-07
2026-04-19T11:40:00Z,1.2236648139207773e-08,3.915465072168445e-07
2026-04-19T11:41:00Z,1.2391556225566092e-08,3.8938514990149997e-07
2026-04-19T11:42:00Z,1.2790510872662253e-08,3.877625260884088e-07
2026-04-19T11:43:00Z,1.1297452751080073e-08,3.729730622126226e-07
2026-04-19T11:44:00Z,1.1108147290883608e-08,3.630080698258098e-07
2026-04-19T11:45:00Z,9.93869164744865e-09,3.5812118426292727e-07
2026-04-19T11:46:00Z,1.0707371878027061e-08,3.544980984315771e-07
2026-04-19T11:47:00Z,8.47329761910487e-09,3.5436943335298565e-07
2026-04-19T11:48:00Z,1.0078715639849634e-08,3.5496722716743534e-07
2026-04-19T11:49:00Z,1.2571821805806849e-08,3.5782809959528095e-07
2026-04-19T11:50:00Z,1.3406469712151647e-08,3.557260583875177e-07
2026-04-19T11:51:00Z,1.5172917144923304e-08,3.5374870321902563e-07
2026-04-19T11:52:00Z,1.447929776077217e-08,3.519215852065827e-07
2026-04-19T11:53:00Z,1.4196691822121466e-08,3.5136253018208663e-07
2026-04-19T11:54:00Z,1.4252726998620346e-08,3.5186417335353326e-07
2026-04-19T11:55:00Z,1.323017517762537e-08,3.50495383827365e-07
2026-04-19T11:56:00Z,1.2849021402416838e-08,3.50021252870647e-07
2026-04-19T11:57:00Z,1.4078724852595315e-08,3.5043765933551185e-07
2026-04-19T11:58:00Z,1.4830674466281835e-08,3.513594322157587e-07
2026-04-19T11:59:00Z,1.4686935223551245e-08,3.488683830710215e-07
2026-04-19T12:00:00Z,1.510569447304988e-08,3.4830941331165377e-07
2026-04-19T12:01:00Z,1.4243286550197354e-08,3.46039939813636e-07
2026-04-19T12:02:00Z,1.3937913045936057e-08,3.454217676335247e-07
2026-04-19T12:03:00Z,1.2807983118534594e-08,3.4199732112938364e-07
2026-04-19T12:04:00Z,1.3131626452889122e-08,3.378736721515452e-07
2026-04-19T12:05:00Z,1.5530584818179705e-08,3.348077086684498e-07
2026-04-19T12:06:00Z,1.3678644883441393e-08,3.3224173989765404e-07
2026-04-19T12:07:00Z,1.4114972302081696e-08,3.323046939840424e-07
2026-04-19T12:08:00Z,1.4930460423556724e-08,3.29830669443254e-07
2026-04-19T12:09:00Z,1.4182422347630563e-08,3.2650055459271243e-07
2026-04-19T12:10:00Z,1.5595540858726054e-08,3.275760320775589e-07
2026-04-19T12:11:00Z,1.5150899201898937e-08,3.2796353366393305e-07
2026-04-19T12:12:00Z,1.740161792440631e-08,3.2746137890171667e-07
2026-04-19T12:13:00Z,1.7379468530975828e-08,3.2674668659637973e-07
2026-04-19T12:14:00Z,1.573448926706078e-08,3.244671233915142e-07
2026-04-19T12:15:00Z,1.6625358867372597e-08,3.233661232115992e-07
2026-04-19T12:16:00Z,1.6987753426178642e-08,3.2016720297178836e-07
2026-04-19T12:17:00Z,1.6785014267384213e-08,3.2038659014688164e-07
2026-04-19T12:18:00Z,1.91612095079563e-08,3.202493985554611e-07
2026-04-19T12:19:00Z,1.841412178293922e-08,3.1993553761822113e-07
2026-04-19T12:20:00Z,1.7009210040441758e-08,3.204784491117607e-07
2026-04-19T12:21:00Z,1.763364920748245e-08,3.1857643989496864e-07
2026-04-19T12:22:00Z,1.6807696567866515e-08,3.1925415555633663e-07
2026-04-19T12:23:00Z,1.5579461276615802e-08,3.1989677040655806e-07
2026-04-19T12:24:00Z,1.630514567807495e-08,3.208478744909371e-07
2026-04-19T12:25:00Z,1.8453830463727172e-08,3.217905373276153e-07
2026-04-19T12:26:00Z,1.7777155747467077e-08,3.2033753427640477e-07
2026-04-19T12:27:00Z,1.6952240500245352e-08,3.2145311479325755e-07
2026-04-19T12:28:00Z,1.7487195691501256e-08,3.216239576886437e-07
2026-04-19T12:29:00Z,1.8778354871074043e-08,3.24054127531781e-07
2026-04-19T12:30:00Z,1.7937873408868654e-08,3.233681979963876e-07
2026-04-19T12:31:00Z,1.6890016496518e-08,3.2484211942573893e-07
2026-04-19T12:32:00Z,1.7528702045410682e-08,3.234819416775281e-07
2026-04-19T12:33:00Z,1.712998809466626e-08,3.2351516665585223e-07
2026-04-19T12:34:00Z,1.6873354269364427e-08,3.2426396501250565e-07
2026-04-19T12:35:00Z,1.6080743847624035e-08,3.225223963454482e-07
2026-04-19T12:36:00Z,1.66551465952125e-08,3.215637605080701e-07
2026-04-19T12:37:00Z,1.7721356826427836e-08,3.196398097315978e-07
2026-04-19T12:38:00Z,1.7177276490087934e-08,3.228253717679763e-07
2026-04-19T12:39:00Z,1.72974488066302e-08,3.325360751205153e-07
2026-04-19T12:40:00Z,1.9272684781412863e-08,3.402666663987475e-07
2026-04-19T12:41:00Z,2.1492063240202697e-08,3.4468655485397903e-07
2026-04-19T12:42:00Z,1.9859824007539828e-08,3.553844010184548e-07
2026-04-19T12:43:00Z,2.130874321437659e-08,3.612667001107184e-07
2026-04-19T12:44:00Z,1.9493304748152696e-08,3.649779785064311e-07
2026-04-19T12:45:00Z,1.9972254960975988e-08,3.6810706660617143e-07
2026-04-19T12:46:00Z,2.048426317458052e-08,3.6950535786672845e-07
2026-04-19T12:47:00Z,2.1674186001519047e-08,3.691166057251394e-07
2026-04-19T12:48:00Z,2.2016973133531792e-08,3.7355960103013786e-07
2026-04-19T12:49:00Z,2.134740029191562e-08,3.7087738746777177e-07
2026-04-19T12:50:00Z,1.895877055346773e-08,3.6671991665571113e-07
2026-04-19T12:51:00Z,1.7699658627634562e-08,3.5873833326149906e-07
2026-04-19T12:52:00Z,1.8662268175262398e-08,3.5552298527363746e-07
2026-04-19T12:53:00Z,1.7910009475485822e-08,3.5088325489596173e-07
2026-04-19T12:54:00Z,1.8724364281297312e-08,3.514691684358695e-07
2026-04-19T12:55:00Z,2.0325014560285126e-08,3.5524308827916684e-07
2026-04-19T12:56:00Z,2.1210928125015016e-08,3.5688285038304457e-07
2026-04-19T12:57:00Z,2.1012112938478822e-08,3.594643089854799e-07
2026-04-19T12:58:00Z,2.1083661039256185e-08,3.601543880904501e-07
2026-04-19T12:59:00Z,2.0676681700138033e-08,3.62042982260391e-07
2026-04-19T13:00:00Z,2.0468705841381052e-08,3.677840823002043e-07
2026-04-19T13:01:00Z,2.2417561140741782e-08,3.731538527063094e-07
2026-04-19T13:02:00Z,2.2048837422516954e-08,3.805902792919369e-07
2026-04-19T13:03:00Z,2.2587084202996266e-08,3.8677009683851793e-07
2026-04-19T13:04:00Z,2.2746286632013835e-08,3.904935681475763e-07
2026-04-19T13:05:00Z,2.0874974637763444e-08,3.8357319454007666e-07
2026-04-19T13:06:00Z,2.140400034988943e-08,3.764741904888069e-07
2026-04-19T13:07:00Z,2.1803151284416344e-08,3.725077988292469e-07
2026-04-19T13:08:00Z,2.239955598781762e-08,3.7175317402216024e-07
2026-04-19T13:09:00Z,2.4442948998171232e-08,3.698571049426391e-07
2026-04-19T13:10:00Z,2.418541988902234e-08,3.7200902625045273e-07
2026-04-19T13:11:00Z,2.4443682633545905e-08,3.821602092557441e-07
2026-04-19T13:12:00Z,2.849503566437761e-08,4.017737182948622e-07
2026-04-19T13:13:00Z,3.0387280247623494e-08,4.276253662283125e-07
2026-04-19T13:14:00Z,3.46816726448651e-08,4.587697617353115e-07
2026-04-19T13:15:00Z,3.9537113138976565e-08,4.901731358586403e-07
2026-04-19T13:16:00Z,4.248015628149915e-08,5.215186433815688e-07
2026-04-19T13:17:00Z,4.582425816579416e-08,5.491777983479551e-07
2026-04-19T13:18:00Z,4.645335849318144e-08,5.721223033106071e-07
2026-04-19T13:19:00Z,4.6591129176931645e-08,5.853124207533256e-07
2026-04-19T13:20:00Z,4.6429590838670265e-08,5.884002689526824e-07
2026-04-19T13:21:00Z,4.592795832536467e-08,5.96024904098158e-07
2026-04-19T13:22:00Z,4.31063114092467e-08,5.968209393358848e-07
2026-04-19T13:23:00Z,4.331381120437072e-08,6.052920298316167e-07
2026-04-19T13:24:00Z,4.2720103010651655e-08,6.07602089530701e-07
2026-04-19T13:25:00Z,4.0729460693000874e-08,6.063665409783425e-07
2026-04-19T13:26:00Z,3.963717531973998e-08,6.027291306054394e-07
2026-04-19T13:27:00Z,3.809285331612955e-08,6.018879048497183e-07
